,Unnamed: 0,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
890,890,2110248,652,427,225,112,47,83,101,84,141,84,56.0,,,,251,345,400,243,,47.0,122.0,195.0,214.0,65.0,26717509,16505690,10211819,4262689,2226848,3009504,4332569,2674080,7001992,3209827,2911673.0,,,,10402824,13403012,15476122,10491340,,2562272.0,5348161.0,7724085.0,8669796.0,1663148.0,2.0,405423,197127,208295,55695,62008,67620,68647,57496,93957,127971,83470,39987,38328,59204,56462,57266,56500,57287,57028,57417,58522,61404,85.0,3.0,1.0,,,,,,,,,45968,418485,246793,278475,408519,181159,4
891,891,2110247,637,543,94,60,116,115,100,152,74,20,39.0,,,20.0,382,196,433,204,,133.0,153.0,117.0,152.0,82.0,46091983,39786841,6305142,6136800,7660383,11381363,4785398,9822897,4818650,1486492,6439891.0,,,703070.0,26114041,12834981,34315040,11776943,,9394151.0,8395886.0,10247990.0,11187765.0,6866191.0,5.0,1975997,898017,1077980,268138,292035,297443,287021,307331,524030,593523,408190,201713,197757,303455,271358,282271,277243,277490,276560,274091,288733,299610,377.0,21.0,2.0,,,,,,,,,82190,821580,402850,458452,778753,292281,1
892,892,2110246,1968,1238,730,116,244,331,271,276,376,354,238.0,,,,892,838,1369,593,16.0,639.0,660.0,244.0,321.0,82.0,104416706,68646698,35770008,3600620,14165274,19350998,18147775,13382031,18943284,16826724,18241547.0,,,,41877934,44297225,74700875,29372521,635376.0,29202530.0,30900064.0,12131159.0,26606594.0,4597673.0,6.0,1096169,525122,571048,115878,165722,186834,170845,191543,265347,294920,219006,124720,128077,184031,145414,157354,154959,154175,154208,154287,160234,160953,431.0,7.0,,,,,,,,,,130004,840531,442628,525411,833424,304681,4
893,893,2110245,1193,882,311,233,156,181,156,156,181,130,130.0,,,26.0,467,570,1089,104,,130.0,130.0,182.0,543.0,208.0,24364453,17614578,6749875,4737893,3452820,2933600,2699950,3790315,4049925,2699950,2816775.0,,,623065.0,9800299,11124314,22170744,2193709,,2570145.0,3374937.0,3660509.0,10020969.0,4737893.0,1.0,402313,189875,212437,46081,51132,61321,58183,68746,116850,122158,83356,40010,39615,62094,55078,56727,55643,55569,55469,55538,59685,63683,108.0,4.0,,1.0,,,,,,,,132920,958210,487188,569012,927026,348271,4
894,894,2110244,8449,5625,2824,1022,871,1127,1061,1544,1594,1230,2420.0,6.0,27.0,79.0,1566,4351,5465,2909,60.0,2633.0,2413.0,1357.0,1150.0,763.0,460646023,308205323,152440700,53193652,41353448,57250077,77865585,78542561,87587212,64853488,156149795.0,402606.0,566866.0,1274919.0,66865143,235386694,349268483,106153047,2021502.0,108808887.0,196008336.0,53314576.0,52631070.0,42637159.0,12.0,685044,325818,359226,97554,85405,93956,97878,122003,188249,124530,133381,90528,98644,148628,89333,98661,98162,98534,97691,98781,97376,95840,250.0,18.0,,1.0,,,1.0,,,,,106134,1106833,492873,583243,997866,377525,4
895,895,2110243,4351,3156,1195,655,614,692,577,618,629,566,509.0,,,30.0,1089,2723,3292,1043,,409.0,291.0,636.0,1727.0,1272.0,215094511,170286182,44808329,26023447,23958340,36058193,37480487,46765715,23480184,21328145,26925406.0,,,624012.0,66781449,120763644,184993089,28747379,,45483342.0,12236436.0,18792583.0,69556330.0,67671778.0,9.0,979997,466035,513962,153687,111091,129707,149138,179452,256921,264602,194438,110349,113346,166290,130972,139036,138105,137152,135199,136663,143516,150326,317.0,21.0,,,,,,,,,,72167,443523,198215,235101,372233,141751,4
896,896,2110242,306,222,84,40,33,34,74,41,71,13,75.0,,,,38,193,250,56,,37.0,26.0,39.0,192.0,12.0,8354559,6095999,2258560,966422,961766,810121,2120677,1237013,1830262,428298,2308510.0,,,,710666,5335383,6847991,1506568,,1142093.0,832987.0,1303003.0,4708453.0,368023.0,3.0,629641,297710,331930,87585,72599,94865,99929,107631,167033,215623,131019,57030,54703,84417,86849,89329,87905,87899,85774,87043,93260,98430,164.0,16.0,1.0,,,,2.0,,,,,44892,329547,138467,166743,261144,101326,4
897,897,2110241,9615,6034,3581,856,937,1429,1306,1506,1813,1768,1536.0,15.0,38.0,396.0,2851,4779,6409,3079,39.0,998.0,2014.0,1824.0,3091.0,1522.0,451360269,272870221,178490048,41422739,42471201,56731218,51448949,80796114,88832570,89657478,80760814.0,444082.0,1291677.0,16212555.0,120461462,232189679,313241912,126711279,2455394.0,41402906.0,90235086.0,88809944.0,141598312.0,75451549.0,18.0,1145776,535930,609846,157734,154362,180089,169424,196345,287820,286746,222839,135283,139023,205863,156021,164798,164061,163356,163412,163208,163173,163770,415.0,29.0,2.0,2.0,,,,,,,,78916,811840,395487,451439,766709,286658,1
898,898,2110240,5395,3603,1792,807,579,823,545,849,1050,742,286.0,,8.0,220.0,2196,2685,3563,1754,28.0,608.0,859.0,892.0,1488.0,1442.0,191526572,124338514,67188058,22502195,15950261,44687242,16889121,24309695,36974848,30213210,8442604.0,,2732142.0,7919493.0,65332958,107099375,137402571,50371287,419554.0,15105276.0,23714348.0,24945946.0,46512906.0,77075829.0,8.0,614125,296825,317300,59256,78188,82196,86954,112637,194892,166109,120691,66774,69850,108058,82645,86586,85496,85338,85760,85123,90750,95071,97.0,12.0,,,,,,,,,,103430,796642,400652,469816,761577,288903,4
899,899,2110239,3994,2935,1059,621,568,621,543,582,711,348,,,,78.0,2261,1655,2604,1234,,275.0,628.0,1231.0,1090.0,615.0,194575329,144597062,49978267,29015052,30785681,31044169,24853427,28898733,34391562,15586705,,,,4407186.0,107866204,82301939,124466351,58037683,,13118714.0,29188397.0,60751655.0,51073209.0,28372059.0,3.0,135325,66460,68864,9771,20026,19488,19059,25254,41726,37344,27173,13943,14215,23683,18968,19155,18870,18755,18844,18985,20021,20694,,,,,,,,,,,,99104,706434,369342,433914,684759,252053,4
900,900,2110237,27145,17225,9920,3130,3048,3527,3331,4189,5440,4480,5076.0,67.0,97.0,486.0,8615,12804,17276,9645,221.0,6922.0,7653.0,5870.0,4363.0,1892.0,1070247093,660522480,409724613,115465470,111351845,135808704,129299596,168596865,228709771,181014842,221596524.0,1688295.0,4133445.0,16846037.0,312777597,513205195,688890900,369696978,7611849.0,275710504.0,314499905.0,234754839.0,154406552.0,71604225.0,27.0,1231180,602084,629095,143045,166572,185877,197470,227597,310621,307727,242924,143812,148412,220616,167688,175879,172456,174487,173236,172410,179362,183351,274.0,23.0,1.0,,,,,,,,,115953,819405,417181,487708,772930,278137,1
901,901,2110236,1530,993,537,99,149,224,234,287,315,222,142.0,10.0,67.0,112.0,540,659,1236,294,,75.0,248.0,279.0,435.0,493.0,97853397,67525594,30327803,10063646,9018182,14527782,19642425,14273559,16406885,13920918,13144195.0,999200.0,3427265.0,4223958.0,37564264,38494515,76648681,21204716,,4882766.0,20308821.0,15553830.0,30649889.0,26458091.0,7.0,1886069,879740,1006330,263085,246472,288574,285320,320205,482414,576943,381996,189925,188504,284358,264345,268192,265587,266386,265697,266114,274383,279711,1015.0,15.0,1.0,,,,,,,,,78916,811840,395487,451439,766709,286658,1
902,902,2110232,2973,2051,922,290,414,431,361,555,601,321,338.0,,,31.0,959,1645,1894,1000,,177.0,383.0,927.0,947.0,461.0,146840696,101248074,45592622,13398182,22583985,19189616,19538250,26538041,28037757,17554865,19341429.0,,,1805604.0,45766876,79926787,89741022,52258800,,8326127.0,18414650.0,49313024.0,46500489.0,19445532.0,5.0,1003229,510240,492991,243555,85952,149574,183172,141400,199578,243845,203617,125231,129309,177047,124181,143067,143002,142451,141895,140664,144410,147741,579.0,11.0,,,,,,,,,,30539,371006,159722,211367,315821,122299,4
903,903,2110230,1215,778,437,136,81,189,189,183,232,205,172.0,,,49.0,372,622,777,388,5.0,115.0,270.0,464.0,242.0,72.0,56689264,36103686,20585578,7860243,4851601,6983284,9535906,6872652,9565589,11019989,9619555.0,,,2042638.0,15755563,29271508,33679397,19334738,140313.0,5094971.0,12818606.0,19496983.0,11758101.0,3705162.0,4.0,1001440,471304,530135,174322,138741,197930,174034,133314,183097,274538,194567,110778,114072,173142,134343,141877,139175,141852,139586,138864,146412,153674,161.0,10.0,,,,,,,,,,47135,603096,282540,329605,527125,201573,4
904,904,2110229,4114,3378,736,512,652,583,780,851,604,132,643.0,,,15.0,1376,2080,2453,1559,15.0,951.0,1409.0,771.0,432.0,433.0,213506726,172233330,41273396,23843615,34477909,28400944,39696282,45814580,34819086,6454310,38234644.0,,,455539.0,67718833,107097710,121572848,83816989,1065147.0,52497393.0,76562102.0,43140242.0,17233563.0,14891389.0,8.0,2203629,1100328,1103300,344038,251520,411760,376014,311213,509085,599397,470617,273169,259754,328983,271710,319268,321161,322885,324671,321745,292170,301729,1339.0,13.0,1.0,,,,,,,,,34386,402004,189304,229159,441278,175059,1
905,905,2110228,2201,1463,738,191,193,235,425,419,413,325,178.0,,21.0,63.0,743,1196,1652,520,,113.0,223.0,312.0,522.0,1002.0,97750862,62833518,34917344,4941546,8978307,7949516,22941239,18022910,21854605,13062739,7357857.0,,210105.0,1407683.0,29931838,58843379,77648571,19245812,,3747255.0,9607577.0,12197177.0,20031808.0,51310566.0,9.0,1465002,693586,771415,204475,158296,222996,242924,252424,383889,341271,289571,178356,187026,279229,189551,208856,206953,205516,206317,204456,212816,220090,1992.0,16.0,2.0,,,,,,,,,59067,609653,297412,364469,585552,222460,1
906,906,2110226,13557,9633,3924,1809,1930,2044,1712,2138,2171,1753,1800.0,15.0,269.0,209.0,4369,6895,9129,3518,,1238.0,2850.0,4056.0,2801.0,1701.0,566640313,409609536,157030777,76817640,85033501,87476096,70791300,89490999,91547231,65483546,85520263.0,336503.0,4541318.0,8498939.0,170113928,297629362,367172436,153115855,,58915416.0,123683992.0,147267815.0,126240894.0,64180173.0,27.0,2053644,1019706,1033938,184924,287189,407260,361338,334630,478301,521106,417826,242952,243333,356166,272260,295465,294119,292481,292440,292457,292511,294170,1882.0,23.0,2.0,1.0,,,,,,,,46655,530892,229642,268355,452404,179647,1
907,907,2110225,2767,1947,820,264,305,438,586,354,377,443,562.0,,,72.0,971,1162,1942,758,8.0,155.0,431.0,943.0,563.0,599.0,132663092,98000394,34662698,8624694,11312388,28504153,37560989,11998170,16294654,18368044,39863581.0,,,2278524.0,36600794,53920193,95341344,30121680,521493.0,6712032.0,16186436.0,42668663.0,31515320.0,27859082.0,3.0,72363,35386,36977,9396,7975,12459,12262,11545,18726,20038,14560,8322,8782,12164,8496,10101,9993,10085,10024,9925,10764,11470,330.0,6.0,,,,,,,,,,28436,275538,125604,157608,247136,89189,4
908,908,2110224,6855,5001,1854,1114,588,959,1029,1311,1134,720,24.0,,2135.0,579.0,2462,1655,3236,2666,52.0,1437.0,1100.0,1057.0,1423.0,833.0,189000000,125724783,63275217,28780392,12633902,21741263,29944670,32624556,38498662,24776555,1621150.0,,41452926.0,12384523.0,74378489,59162912,94574258,68447096,671967.0,40554290.0,32328745.0,25085976.0,43422223.0,20958154.0,2.0,502364,226887,275477,62273,126082,69929,67333,66421,110326,119770,99832,58563,61326,95431,67441,71093,70480,70571,70815,71854,73878,73673,95.0,7.0,,,,,,,,,,121412,915455,557917,652338,890068,387938,4
909,909,2110221,3579,2540,1039,540,392,595,433,580,540,499,608.0,,,41.0,1458,1472,1892,1687,42.0,1342.0,647.0,581.0,857.0,110.0,152832893,115391968,37440925,22687990,17406059,24754833,24477904,26065182,20305042,17135883,28280624.0,,,857807.0,51259052,72435410,80036327,72796566,2427351.0,57747091.0,23014092.0,27318241.0,38996708.0,3329410.0,2.0,244127,114603,129524,39736,37787,29140,41273,32220,63970,53058,45880,29992,32171,49369,33659,34192,33914,34645,34030,34360,35960,37027,95.0,8.0,,,2.0,,,,,,,29277,152466,83364,105801,146356,63676,4
910,910,2110220,7975,5616,2359,905,1141,1048,1087,1435,1340,1019,1986.0,24.0,5.0,127.0,2318,3515,4781,3194,329.0,4685.0,1019.0,663.0,1015.0,264.0,366378198,263518274,102859924,35657344,47447599,49388761,60437312,70587258,57790335,45069589,104843573.0,1211273.0,54077.0,3969199.0,87751945,168548131,236049563,130328635,11549024.0,230843079.0,47400607.0,28828308.0,38446562.0,9310618.0,27.0,951365,441570,509795,130070,353709,111995,110006,97833,147753,233356,187593,116007,116480,171480,126449,136653,137121,136625,136917,139154,133643,131251,190.0,27.0,,,,,,,,,,93078,775248,492168,573381,748123,324455,1
911,911,2110219,4994,3505,1489,717,680,691,733,684,615,874,1288.0,,747.0,201.0,742,2016,3034,1915,144.0,2041.0,899.0,734.0,844.0,288.0,157803046,107623431,50179615,23169476,20472396,19734095,21685543,22561921,22075299,28104316,48846955.0,,16357018.0,6446225.0,22265956,63886892,98554789,57240782,2764290.0,64613391.0,29235463.0,22882811.0,27480665.0,8818951.0,4.0,1717751,839660,878091,232048,637217,216284,181514,169744,280945,515219,375838,185901,172693,239976,228123,248710,247810,245029,243875,237416,239180,255730,249.0,16.0,1.0,,,,,,,,,139989,2104849,1201821,1326763,1924138,843151,1
912,912,2110218,2470,1622,848,255,262,304,418,383,531,317,734.0,7.0,,9.0,409,1311,1683,755,47.0,579.0,498.0,649.0,424.0,238.0,103283252,68301998,34981254,11707934,9531443,12850091,19384425,14828105,22641187,12340067,35104373.0,286584.0,,908107.0,14972499,52011689,70876666,30723451,2955537.0,24872083.0,19296899.0,25003572.0,17765673.0,11706352.0,6.0,1469936,674539,795396,213611,167722,227761,237705,230394,392743,435382,289140,150314,155326,238990,200784,207970,205488,206491,205106,204204,217493,223186,158.0,21.0,,,,,,,,,,37351,417507,201011,232063,341122,128797,4
913,913,2110217,4925,3399,1526,392,653,785,522,1047,1090,436,784.0,44.0,1133.0,175.0,1175,1614,2745,1829,,131.0,784.0,653.0,1657.0,1351.0,153959160,94214464,59744696,11242984,13988364,23313940,14816336,30852840,36692220,23052476,36082135.0,479352.0,14031941.0,1568788.0,40047685,61749259,89551676,46715035,,2353182.0,31811545.0,16210815.0,41790783.0,44100388.0,2.0,462587,241296,221292,35309,58539,86118,92009,76653,113960,122562,97410,56234,55919,72520,57942,67413,66888,66270,66209,67648,64149,64012,503.0,1.0,,,,,,,,,,80076,612831,287498,344136,583468,226999,4
914,914,2110216,1341,958,383,83,313,166,157,239,186,197,135.0,,,10.0,405,791,901,377,20.0,157.0,157.0,294.0,367.0,284.0,42349143,31121502,11227641,2816002,9876791,6811400,4769539,6847770,5148816,6078825,4416240.0,,,238997.0,10879537,26814369,28883287,10358901,270858.0,5019814.0,3509146.0,9699063.0,11779049.0,8964259.0,3.0,277615,126295,151320,73727,32581,35170,46920,38471,50746,51507,53794,40759,42897,56725,31933,39649,39212,39191,39176,39353,40327,40707,208.0,12.0,,,,,,,,,,31019,394927,187802,245683,337191,123113,4
915,915,2110211,1663,1177,486,261,132,307,251,226,300,186,386.0,,,30.0,384,863,1113,521,66.0,452.0,226.0,110.0,573.0,208.0,71009368,50473091,20536277,10803106,9027852,11081242,10503432,9057459,13955247,6581030,16278653.0,,,932969.0,17992488,35805258,47405096,22028402,1833795.0,23294982.0,9154069.0,4709055.0,21819149.0,8622449.0,6.0,2073643,947914,1125729,352831,348683,296184,298107,299525,478311,456041,409336,290257,290401,380338,247271,297004,299195,297899,299605,293889,290841,295207,626.0,14.0,,,,,,,,,,34841,460349,238250,303886,417874,163097,1
916,916,2110210,2496,1603,893,231,199,321,371,481,504,389,547.0,,,,535,1414,1426,1070,99.0,1492.0,545.0,221.0,106.0,33.0,122522348,80253619,42268729,12217529,10461088,14411995,17481931,25681076,24783944,17484785,25062612.0,,,,24714146,72745590,71691764,50830584,5368203.0,71388240.0,27755993.0,12043268.0,3849503.0,2117141.0,3.0,2752103,1362896,1389207,449807,949868,322692,250434,279754,499549,816952,618606,302647,273850,381262,358785,398467,403115,401392,397406,389064,371636,391020,341.0,13.0,1.0,,,,,,,,,103986,659895,346576,400998,569658,262467,1
917,917,2110207,9170,6653,2517,1177,1234,1245,1222,1775,1550,967,2248.0,,,35.0,2129,4758,5006,4059,375.0,4894.0,1718.0,964.0,1012.0,102.0,293185767,210413022,82772745,31212566,37687131,41540828,42615738,57356759,52258738,30514007,76721262.0,,,683066.0,58081138,157700301,157989790,124211115,10615839.0,149967804.0,47547002.0,27727177.0,42825266.0,3517815.0,9.0,623328,309685,313642,70877,142207,87799,79348,87717,155380,174701,138189,67047,63478,93565,86349,88970,90388,90524,89801,89982,87501,86161,50.0,2.0,,,,,,,,,,98927,712865,372101,413525,566869,250434,4
918,918,2110206,451,352,99,11,99,88,66,88,88,11,88.0,,,,99,264,297,99,,55.0,99.0,33.0,143.0,66.0,23892075,20143433,3748642,352813,5468605,5248097,4950412,4123506,3495057,253585,4366065.0,,,,4707853,14818157,15259176,3406854,,1830219.0,4487345.0,1113567.0,7012164.0,4222734.0,1.0,1508162,729296,778867,224241,211067,217284,234053,232624,388894,474135,302493,143201,145349,228904,214080,212453,208448,208959,209637,206655,223408,238604,81.0,8.0,1.0,,,,,,,,,45058,499388,248075,283388,374117,143612,4
919,919,2110205,6618,4459,2159,855,886,810,831,1077,1407,752,772.0,,,24.0,2224,3598,3939,2649,47.0,3595.0,1291.0,759.0,651.0,244.0,365717979,247066848,118651131,45779508,51275052,43126124,46660399,60225765,75664174,42986957,37600946.0,,,1163809.0,120579900,206373324,227691567,133365704,1475474.0,190363469.0,72615997.0,43171413.0,36978856.0,16452061.0,9.0,1905174,849445,1055728,279240,737936,232657,189580,167548,298213,504013,391193,227259,216151,312598,253961,271128,276035,275384,274322,273848,267536,266922,82.0,12.0,1.0,,,,,,,,,82740,611536,382962,445503,517066,214068,1
920,920,2110204,271,168,103,5,20,25,57,61,73,30,87.0,,,,51,133,173,98,,30.0,98.0,67.0,30.0,46.0,14998891,8929770,6069121,255005,728805,2361348,1846236,3738376,3570071,2499050,3865878.0,,,,3621072,7511941,11618033,3380858,,1228614.0,4294287.0,2937658.0,668114.0,5870218.0,5.0,1423429,673639,749789,254555,157552,246514,253269,210070,301470,375723,293075,166876,164904,236488,186362,202468,202800,202017,200927,198972,205693,210554,411.0,18.0,1.0,1.0,,,,,,,,37476,454284,193998,241324,404999,156067,4
921,921,2110199,931,250,681,11,114,69,44,12,635,46,174.0,372.0,,27.0,250,108,839,92,,,22.0,66.0,741.0,102.0,64229755,30700894,33528861,6999747,11333231,9291936,2376005,699975,30135743,3393118,10949597.0,18333908.0,,10718080.0,18929402,5298768,40999915,23229840,,,1125565.0,21415630.0,36420725.0,5267835.0,13.0,507307,251538,255770,38666,48719,60721,67939,88932,202331,105268,104859,70894,71349,93550,61388,71289,71806,70648,70237,71216,75563,76548,65.0,16.0,,,,,,,,,,28224,222747,137004,161488,189133,68782,4
922,922,2110198,689,466,223,62,116,39,163,86,184,39,131.0,45.0,,101.0,240,172,597,92,,,,,389.0,300.0,30855694,21862187,8993507,2389676,5860881,2210824,7642897,3757909,6782683,2210824,7368511.0,2253184.0,,5109820.0,9510938,6613241,27185108,3670586,,,,,16090784.0,14764910.0,10.0,145285,76805,68479,6669,11827,15515,20125,28149,63000,22708,31956,26185,26287,25136,13012,21348,21342,20741,20870,21596,21330,18056,67.0,3.0,,,,,,,,,,185728,1333750,1026159,1181919,1336548,429218,4
923,923,2110195,3082,2401,681,581,306,533,458,523,581,100,403.0,150.0,211.0,73.0,749,1496,1975,1077,,303.0,727.0,674.0,821.0,527.0,125512589,97828414,27684175,24415866,10197310,25534100,16909737,20771401,22939706,4744469,18074179.0,1655527.0,2319519.0,2208478.0,28895571,72359315,79935984,42385113,,12598587.0,30701351.0,21983548.0,34627001.0,22410611.0,11.0,1422462,703140,719322,103676,212132,235281,205547,225816,440011,373976,302513,173825,168715,224260,179172,205609,204582,202424,201879,202202,203500,202265,221.0,15.0,,,,,,,,,,130299,876866,677697,780627,800056,244048,1
924,924,2110192,1161,767,394,144,163,139,153,168,206,188,365.0,,,,148,648,740,363,10.0,257.0,431.0,219.0,145.0,43.0,51521633,32181219,19340414,6269193,6754024,4771499,6009977,8376526,10603865,8736549,17439495.0,,,,5817964,28264174,32937784,15607663,276017.0,13310433.0,18061712.0,10186915.0,5203038.0,1507331.0,2.0,289391,140647,148744,16912,40476,40733,41930,48261,101078,49421,56182,51190,54686,51508,26405,41525,41016,41591,41397,43185,44093,36584,70.0,9.0,,,,,,,,,,167740,1749140,1510428,1626709,1492982,402874,4
925,925,2110190,996,793,203,136,102,302,85,168,169,34,,,152.0,102.0,540,202,777,219,,270.0,85.0,68.0,454.0,119.0,33444519,26232900,7211619,3935146,3631144,8410742,3888701,6367167,6333389,878230,,,2432021.0,4087147.0,16707482,10217869,26587569,6856950,,9681642.0,2769802.0,1773349.0,12480999.0,6738727.0,2.0,1117269,537230,580039,178088,417724,105999,105713,111250,198496,288693,232051,138092,136575,183497,138361,159884,161822,161507,164276,153979,154789,161014,195.0,6.0,,,,,,,,,,83025,549854,365007,412954,543782,267011,4
926,926,2110188,5897,4621,1276,837,973,980,886,945,878,398,658.0,,,,2043,3196,3992,1523,,682.0,1178.0,1696.0,1615.0,343.0,264972341,208056398,56915943,34443843,44343592,46159867,38671254,44437842,42254874,14661069,33969492.0,,,,89436039,141566810,172461186,69076548,,30184013.0,56094709.0,73125154.0,69849246.0,12284615.0,5.0,589908,287928,301979,56397,80688,110138,100426,98400,143859,139129,121252,74211,76715,103821,74778,85928,85794,86002,84892,84791,80578,81921,807.0,8.0,1.0,,,,,,,,,44153,468708,206889,234773,371675,132932,4
